过渡地址,转币天数,转币次数,最后一次交易时间,第一次交易时间,转币金额,总交易次数
0xf4e1a57bdca03faff42f13853ccc32b393d2ea24,3,3,2019/11/2,2018/7/18,5.03293,164
0x73dfd4a54b007641518f9f50cce51cd54c9af164,3,3,2019/9/1,2019/8/22,102.985,6
0x8d7a2c06b7421eb1e23dc28f10d1df312f149918,3,3,2019/6/16,2018/10/22,0.38896,16
0xb93fcccdda0a79104d3585e77846d62d4542594d,3,3,2019/8/16,2018/8/2,12.089,46
0x843906d11853298ab7f0003e1a479d972312077d,3,3,2019/11/6,2018/11/30,1.965,419
0x9c7a1ec70f97d964cdd3f94f7f1ad8f2946a7b25,3,4,2019/4/8,2018/11/29,146.52,14
0x1f4e2e801d2614b9ab163b4ce224cb804da4ccca,3,3,2019/5/15,2018/8/10,13.4733,10
0x5354127060bb65e8408f19523bc8c96d7e288dfe,3,3,2019/10/26,2018/7/17,48.09,229
0xff1204488f63f924a2a8957f2b122d13a1350cad,3,4,2019/6/10,2018/10/1,28.4897,13
0x75dc48cddf6eedef92ab046108500c566bc039e8,3,3,2019/7/18,2018/12/25,6.185,10
0x126a9283d861109f3f9756750051e48636f32c5b,3,3,2019/9/6,2019/7/25,123.98,6
0xb9594bc2b71e4c59587436eac875e65894464f53,3,3,2018/11/14,2018/7/25,2.31401,10
0x21efb8a8a52af09120e23d057c9128148cd6e418,3,3,2019/2/24,2018/12/24,8.89985,6
0x71ff9e58a0a773f10134a5236a9db0d9a44e0b01,3,3,2018/12/18,2018/10/4,10.6168,6
0xa195d33b1657607f95ad6590989264f080ba202b,3,3,2019/6/29,2018/8/21,17.5801,9
0xac29cf3fede25f2c5230b4f2025c1a79e59ad8a4,3,3,2019/10/25,2018/7/22,86.4633,18
0x77b7a088f9021be892de05ae4f066238b5deb322,3,4,2019/11/25,2018/8/13,14.9573,37
0xe10a2088feb4c64bf4f92747ac620128b0fe9bee,3,3,2019/7/24,2018/8/2,22.7254,43
0xb7c2f2f17cae7aa582048e1e0968cc26cf700a85,3,3,2018/12/3,2018/10/8,232.68,49
0x763180afae12b14258cb76df8ef9cba4a64da6a9,3,4,2019/10/16,2019/4/2,8.0642,2861
0xd1a2fee5a3e69cc611876460fd573d1f95b8167f,3,3,2019/3/8,2018/7/16,26.2799,12
0x4f92a0b41f582cbb7dde9ee16e6fbced72497641,3,3,2019/6/7,2019/1/14,8.61245,9
0x4b9940207fcfd608d74c5b888013fadfad1a9c82,3,3,2018/7/6,2017/11/23,15.5929,116
0x231e08de6f87b5b5e9eecdc58474877d844209a2,3,8,2019/8/23,2018/9/13,664.306,129
0x212425f3e0194aea23f543f5605be7b5c914706e,3,3,2018/7/3,2018/2/8,14.8246,38
0xc27c52c46d18da4752fee81075b92bc6ea2e6267,3,3,2019/11/6,2018/9/11,158.468,29
0xc51442a72295ef02c6e26bb4a9959241e5a7b197,3,3,2019/5/9,2018/9/17,5.25065,10
0xf9380aa47ed2a8ebd74c0e465b762c0c9b3afaa3,3,3,2019/6/14,2018/7/19,4.23064,34
0x6d4911cf67dfcef329f55921725b0f896794bf3d,3,3,2019/9/26,2018/9/14,32.6831,117
0xcc0a3ffac459e201802de1fae9c8c909295fcbda,3,3,2019/11/20,2018/9/6,22.0875,38
0x59ab7da04418bae31b286dfb8ae9b5830da6e051,3,3,2019/11/26,2018/10/16,212.762,22
0xa0200569790165749ac24e74efffc7dec199955d,3,3,2018/2/23,2018/1/3,0.51034,19
0xd2b3d63b8f3e8bc6df515b57b03ccab370ece8c2,3,4,2018/6/16,2017/12/1,74.8169,151
0x9ede578f84cd6290448e9a2e24f7666e965fb4e3,3,3,2018/9/26,2018/7/19,49.8516,16
0x5e5284e7297924d8837eea0b24dd257748d27f16,3,3,2019/10/2,2018/7/18,4.365,466
0x475dfd3ca159c1deb6a557952d9d07592ac93432,3,3,2019/11/20,2018/8/21,20.6207,25
0x1690673f2673f7f8673628f34c06fa387a292cd6,3,3,2019/6/21,2019/3/5,3.59194,22
0x86e6d7741f21c1809190d0c21bd3abecbe5d9213,3,3,2019/6/12,2018/9/5,60.9234,38
0x9274b970c3f6443e45f4fbe843a8fd334136e104,3,3,2018/10/19,2018/10/9,4.3418,6
0x8b79993932594a53ac289ad9430901670a1f406c,3,4,2019/1/25,2018/12/14,12.5571,10
0x8fb43ff91be3e730fac5f010856abfd426bdc04f,3,5,2019/1/23,2018/12/4,515.74,11
0xd081aeb6c500390d859ca3429bf58844d26a0d31,3,3,2019/1/28,2019/1/22,0.412225,6
0xa3f60e288bb7cc98d88e17e265af60297fb81fd2,3,3,2019/10/25,2018/8/5,35.6112,53
0x9ab17cbf2b3ad7ddd2a1c1b6c46864235c6b0b43,3,3,2019/9/2,2018/7/19,2.9223,54
0x3c65c3d1196b1e668047f39357513c734ab3de24,3,4,2018/7/4,2018/1/10,188.003,57
0xedd5ca4f810c073c396e326aa32771195c664175,3,3,2019/9/3,2018/8/7,52.4144,47
0x12ed70b7dd5422109ffbece7bfaf83740d011b6b,3,4,2018/8/13,2018/2/4,9.89,40
0x34232bd114f37665292c59369a46ec0f0611aec7,3,3,2019/9/14,2018/9/5,2678,8
0x0969c0c0a8245c4d6964e58888009fe92449f77d,3,3,2020/2/8,2018/7/25,21.023,72
0xd312117c96ef1b012dd101c5dba5bab04850aafb,3,3,2019/5/12,2018/11/17,169.615,6
0xe1969d7fec1782370618240d9c557dcbccd40a9e,3,3,2019/2/22,2018/7/27,49.9629,10
0x8b28924f4a8b898428db5d8c38722e944de9875b,3,3,2019/4/10,2019/3/17,25.2972,6
0xbce8fce6bf5b5d3a97922fb896e26af6fc622ceb,3,3,2019/2/5,2019/1/24,93.9318,6
0xdf543041b8f7ca3efd71b69f3452988e7683b4bd,3,3,2019/11/6,2019/8/20,0.416902,6
0x73ae644ea0835b2e112b7087a36805fa6b64050d,3,3,2019/6/14,2018/9/16,14.4419,14
0xb149fb941178c6c2761f3454db2e713f41e4f55a,3,6,2018/2/3,2017/12/6,44.6677,46
0xe7b2d50e9b93b18f4f75442541716eb5799da40f,3,3,2018/11/26,2018/11/18,77.0092,6
0xc4632cccdb602d38d106bfcc8af9b8a7933c09a8,3,3,2019/10/23,2019/4/19,73.0204,15
0xe9e2f5b0ef987642bdd1c38875463b030b6f9104,3,3,2019/11/18,2018/12/21,0.396,119
0x5fb64d055e9ebf73e00980505354103388558afe,3,3,2018/2/5,2018/1/8,2.34724,12
0x2c0575568b46bf642580867f791da295ff921b78,3,3,2019/4/23,2018/8/15,1.32362,22
0x5dba896a40f7b6d4482eda6a6e23c7328e99d79c,3,4,2019/6/27,2018/8/4,48.5298,38
0xee597c0202187f530f2c7849149de0b2328e3cf8,3,3,2019/3/17,2018/7/19,251.585,26
0xf18306e873411e263076808610b7a7f05bb2ed5f,3,3,2019/11/1,2018/7/31,48.8093,34
0x92fa09697fa7ee32ae8b1525a1ddb80b8d8b430e,3,3,2018/8/20,2018/7/20,6.9404,14
0x2b3a0c0a769d13e5be765aa46c200e371ec342e1,3,3,2019/7/29,2018/7/24,36.5947,33
0xa2e59fdf213f5ac99c2f0b17192b59fe5fef82b8,3,3,2018/11/16,2018/8/1,54.875,21
0x90666563ceccca4746d0d9e9f4a8338d48e2c7dd,3,4,2019/8/2,2018/9/20,63.62,99
0x14b6034a08994738a4a9ec65a61a23b1af8e904d,3,4,2019/5/14,2018/7/28,103.523,31
0xd1a8cd4a33e0d92affffa38443479fee2816feb3,3,3,2019/8/15,2019/6/21,3.985,24
0xea113d894d1c668114fc7cc3137fec43c3dbbbd0,3,3,2018/10/9,2018/7/25,30.185,12
0x4cf84226ec531c8379ddc64a9b243cdc7968506e,3,3,2019/9/7,2018/7/20,27.8855,121
0xa7a80817072d8556a5970abe2389dadb7c3a5bff,3,4,2019/11/17,2018/11/1,185.181,64
0x54ddfdbcf510c6453a42995c4be60d2f63f45c87,3,3,2019/9/29,2018/8/3,165.432,63
0x7f334b0ed3a26f8e8ea89971e477729ccbc587e1,3,4,2019/9/5,2018/10/29,235.485,24
0xaaca5872954e672989a2f31c8887fe6d6b9c4877,3,3,2018/9/6,2018/8/26,32.313,6
0x295ce6340fb56d588aedf07c700789e8c03f2481,3,3,2018/8/29,2018/7/24,7.36703,8
0x291db9aad03be6e4cad81d954da2c6d5d3ce86a9,3,3,2019/7/16,2018/9/20,148.647,69
0x19a7d18c991deb066be25023fc5337e5d51152ff,3,3,2019/11/20,2018/8/9,3.27204,127
0x39ef66410a92f09129c02c5c31ee94f62bf1958d,3,3,2019/9/25,2018/7/25,63.8325,63
0x9740a7b5f2338dce6589e92907fd0601114e8a63,3,3,2019/3/7,2018/7/16,6.39325,15
0x8b3f91406cd5bfafa65cc3d70bcc625639c1785a,3,4,2019/3/23,2018/12/14,127.571,17
0xab78e99b3770609d75b630189d7755e5def6c729,3,3,2018/9/1,2018/7/17,32.936,10
0xaaebc40af792319e4d911c31df08a4471747817f,3,3,2020/1/16,2018/7/18,37.2847,427
0x9a23f72596deb7669ce73e5a1ce093419e7f0f01,3,3,2018/10/1,2018/8/24,7.29274,8
0x12f41ecc8da5d2a2ce9ae6f992a55abb5e3a08e3,3,3,2019/11/26,2018/8/17,425.44,40
0x4cf2811b287a4062efe80da052e43be289730973,3,3,2019/9/20,2018/7/20,4.68483,49
0xeff97f1cacda39b46c28ef7af0227bbb837f1d5c,3,3,2019/3/30,2018/7/30,5.41497,10
0xced1abf9c1cfff981f1912b2b7896809bfb8f1d1,3,3,2019/11/22,2018/8/13,9.72743,74
0x82d65ed0b36f6fd6983d9a69d5ec998771e0f46e,3,7,2019/8/26,2018/8/24,172.687,63
0x2bd245d52410fbe52d3b5b825baac5c7620150c3,3,3,2019/7/8,2019/6/30,186.425,7
0xe179a2d21922f56851713a488626d96adf9d7d73,3,3,2019/9/15,2018/9/20,1.153,85
0x385ee9939f5cf26be14d459075213077c70634dd,3,5,2019/11/24,2019/11/12,17.4977,9
0xcde9e9523955aec2c0b8bac6aedf119d3755abb2,3,3,2019/7/5,2018/7/29,154.941,93
0x12a87a65fa96ade3cffc17b14cb75cf4ffaf6a96,3,3,2019/10/23,2018/7/26,18.1893,41
0x740c82a09e437c79e3f5a6a822321d38c8ff3cdb,3,3,2018/7/21,2018/7/17,18.9328,6
0x72b4811cd49d90ae001e4039e1c06a124e526d4e,3,3,2019/6/27,2018/7/23,1.71387,14
0xa4811059ec0addd5c479902f109db34fc4d34aba,3,3,2019/8/22,2018/8/18,30.7648,95
0xf035065a564bc4d199fa61e06c8fa5f461e17e89,3,3,2019/6/16,2018/8/8,14.1551,12
0xd4080b3600342d9cfd6be50f6e7991a257f079af,3,3,2019/6/22,2018/7/19,14.1893,14
0x2b3deba6ca5e7d46f6c8affc7c2fe6dbeab1ff49,3,3,2019/11/12,2018/8/15,8.5639,195
0xb6d315dc406116fe2f9500b1c84ab2f7853c3703,3,3,2019/10/21,2019/9/9,63.8932,8
0x1b860ea0f12248d2f295658e18cd0d0fc793e304,3,3,2019/7/19,2019/7/14,5.36299,8
0x299ca0e7f839e3cb7bd1a08ac66058d56bffdf53,3,3,2019/9/11,2018/7/17,18.6988,135
0x44a8dc62248a4f2c41165ee41da046c0a39f2ccf,3,3,2019/6/27,2018/8/26,48.0271,41
0xe8c4eb79866175b798bbed815dfe7786b122926d,3,4,2019/7/28,2018/7/23,23.2633,29
0x399063b3c7f458f5bd0482b7409eca6c56e6a984,3,3,2019/9/8,2018/12/3,47.1,19
0x0acb2cefe3b58b9cc6714e4c0e16991ea41771be,3,3,2018/2/2,2018/1/7,19.3968,10
0x8ff885bfbea52fb1cec41fa5bd15e6c2fdd7f5d2,3,3,2018/12/24,2018/9/12,21.1683,12
0xb94cc5b0d1fd010ceaf8637e0d1d40c88b16b08a,3,4,2019/11/26,2018/8/14,3.487,333
0xe45a8e62aa050268d015ba1f97a02a1d31d02925,3,7,2019/11/9,2018/9/4,3.411,316
0xa804c16abb620d650e917f95e2347d1bb5471255,3,3,2019/11/3,2018/7/28,2.6385,52
0x3e20295ef89aa1bba8f9a0503e26ccce66c00271,3,3,2019/3/11,2018/8/2,13.4301,14
0x51f10ed86b3cc797cf1e769f3abd88c4aa733d51,3,3,2019/9/6,2018/7/23,83.839,121
0xa4591054e03ddbbb5837822a4123d5a5ac6ee832,3,3,2019/9/7,2018/7/22,4.2151,45
0xdc07c5b7d30d2ea2b26fc93dbc37108ba7a71032,3,3,2019/9/24,2019/3/23,143.909,17
0xa3d279fba88941d12ab58814487b1d44551a7df2,3,3,2019/10/1,2018/7/27,49.3582,34
0x8969561e7842a092764abb4ae7d007583a49e184,3,5,2019/4/1,2018/9/15,40.238,20
0x6a798e5bb75284816c9009fd59d53c62bfa90c5a,3,6,2018/2/3,2018/1/1,37.0118,50
0xfcfabffe450083eaf2c2d06624ed12a54708bb6c,3,7,2019/5/29,2018/8/29,387.606,168
0x934c5dff40e3a1f0513493bf788ddcda8cd3a707,3,3,2019/1/22,2019/1/20,7.22553,6
0x78e4116fde2d85a2607273c8f57d9eca7a394d67,3,3,2018/11/30,2018/7/28,3.04811,12
0x56da2a63b3f3adcc8223f33896039a64ee839d91,3,3,2019/10/26,2018/7/31,36.4984,151
0xf24f7aac6aabf1ad51223780e3097c17b69d29de,3,3,2019/11/24,2018/9/4,53.2408,20
0xf65d8a85c35f20c73a90d9f5fcd880ac6ed791fd,3,3,2019/6/14,2018/12/31,66.5988,22
0xed8069b51a23e2a4fcdd1620ac6929f840f02c0c,3,4,2019/11/12,2018/7/18,38.6399,183
0x15488168399821babef0f660b3e037ab8bf4ab81,3,3,2019/8/6,2018/9/6,79.9079,41
0x7eaedf7ea6fbdbd8947e60a4e8fef9436720705c,3,3,2019/6/19,2019/6/17,5.10878,6
0xec174b9cb3c91b4535a26f449b559d81ee851344,3,3,2019/8/17,2019/5/28,3.55,28
0xa5ccd4a50d9452a884d332d09ace7c6eecca47af,3,3,2019/11/8,2018/9/24,7.31773,10
0xd286a2f6e86dbdfc0945e91568134b342c4cc217,3,6,2019/6/22,2018/7/16,882.034,18
0xb8a9372726ffd7b775450a4c0727085bd462e906,3,3,2019/11/2,2018/8/21,19.3038,113
0xdfb1f11d28d89226299a5b1bfaf6a0fcaa63ee1d,3,3,2019/11/17,2019/4/15,51.1479,6
0x8b2ea589ce221787c60236076806210ea98cf250,3,3,2019/5/8,2018/8/8,0.772412,6
0x01563753b3442f65cb4a08c523c8244b196a9021,3,3,2019/5/31,2018/7/21,38.7885,98
0x76d8916130d9b12fd7beaab95dba01033156bbe7,3,4,2018/8/18,2018/2/14,7.432,10
0xd53b7a324e88aad47f7a9cedb4245999b81a6351,3,3,2019/11/5,2018/9/15,11.913,32
0xe90d9a2f7b3e91334d70bd51d656d8bfe12f16d7,3,3,2019/6/12,2019/2/23,5.22981,12
0x217c9f243265c0dd750693c9dd2ece777d8180ba,3,3,2019/4/3,2018/7/23,21.967,68
0xbcbb2bb28c60ef295127dae7232e591fd98c2d0f,3,3,2019/10/2,2019/1/9,3.55,134
0xe7650f927a97d3d2c5dc7e9e3cd327df961e712a,3,4,2019/11/11,2019/8/22,25.3267,8
0xb500e206db2109801364755bc5000b182e10c791,3,3,2019/8/29,2018/10/25,26.18,8
0x747ee0c746fcdbf594e2d5f38d871dfc0a728eb9,3,3,2018/7/6,2017/11/27,51.8177,366
0x6a6b91d4107799fcee0963e142657bb67018c225,3,3,2019/5/12,2018/9/9,4.77371,23
0x6cc4a17ddc862f1791ace904a28686b2356f5002,3,3,2019/8/22,2018/9/13,31.9874,42
0x6488ef0279d69bd5a528621039e4a8f8b8da2481,3,3,2019/6/28,2018/7/29,31.0334,54
0x8cc24c74fd5bcac988eb3f83575b602f28f91aa0,3,4,2019/9/10,2018/8/23,26.4266,36
0xd36c27cb103d4f01d72bbd1299704edd806112aa,3,3,2020/1/16,2018/9/5,9.4047,254
0xc563b33ae58607dd10aa46b1a9b9ee3c54195e4a,3,3,2019/11/7,2018/12/12,6.25097,242
0x6726faf5a941f95981c497dd02a099ebc5570e65,3,3,2019/11/25,2018/7/18,88.7804,756
0xaa2c082c9316d94cf4a4ebf4e0aecaf421dbc95d,3,3,2019/1/10,2018/11/27,3.47331,6
0x895ddaff45822e562e77038b2d2c8371cee2f3b8,3,4,2019/10/31,2018/9/12,9.07327,23
0x77ae6f4df75d56c9d697739312a56a2710ecd769,3,3,2019/11/17,2018/9/27,14.5722,25
0xe8e77f12c81dde9faa76cead4b35fc823ac8cded,3,3,2019/7/4,2018/7/24,34.2239,31
0x3595a4ec4326c799e8ff7fa980200e143b658581,3,3,2019/5/31,2018/11/14,36.4028,8
0x5780230bd197c7e541c91b3963b3890b551161f2,3,4,2019/4/3,2018/10/12,105.15,13
0xc982e3ecd5a8ef41a40073a3e98476f13b0f47b8,3,3,2020/1/16,2018/8/21,28.1364,61
0x1f2f4c19e450c04a22bbf7193d1b88e8e46dac05,3,3,2019/10/25,2018/8/21,181.432,94
0xc08d7a5892600a57a4699c83d92399886b1e8346,3,3,2019/8/19,2018/7/20,6.255,50
0x4c760fb34454c49bcb364a17d97eb1840a871c40,3,3,2019/11/8,2018/7/19,9.2423,42
0x91dd8c344547ce06bf1b3427b05be90d93d88390,3,3,2019/6/6,2019/4/20,47.4324,6
0xc1c580c2ce734826b6826eb93ab9589911c9f1ee,3,3,2019/10/29,2018/9/12,50.1055,46
0xa47e4b788086646a26de24664cadd08cd3e4a831,3,3,2019/11/11,2018/9/26,3.36725,49
0x7f78588dd8ad87f0035f7f9ba2c8166913b91dad,3,3,2019/5/29,2019/5/21,1.24585,6
0x36afaac9f244331c2ced3f44f527a522f7d636ff,3,3,2019/6/26,2018/7/24,61.0934,31
0x75a73160949576d57d3a84c44eaa629e33303156,3,3,2019/10/7,2019/9/30,7.7767,6
0xda24ea0ef6bc9805c1cf2f51ca0bd4540739b747,3,3,2019/11/7,2019/11/5,7.485,8
0x56931e72e0e51435ca67ba1211a205acf30f2e1e,3,3,2019/10/4,2018/8/10,9.88616,51
0x70758c4f23ffdbf2496c2eb9831e900ec1bed658,3,5,2018/11/16,2018/8/26,658,41
0x6dad0c9730c74cb09217b3c7bd72dbe10efb4afd,3,3,2019/3/25,2018/7/25,5.54434,14
0xb5e90bce83a883cda378300e09afa826b806049e,3,3,2019/5/10,2018/7/29,79.0104,47
0xad3519ff83554eff5f72708a60f7dce18ae49332,3,3,2019/4/7,2018/7/20,6.97736,8
0xcb77fe8a5000e311a5aee163fad3ef3a36b2a5cd,3,3,2019/1/16,2018/8/21,0.875132,24
0x97a7063a150123c46048258f63819ebc452913b5,3,3,2019/3/15,2018/8/17,18.118,10
0x9376e93704187652c7cb6e923279f6bc72888d3e,3,3,2019/11/12,2018/7/16,9.79848,103
0x6b6ac5c264992ad4e013180111b82c07076a9437,3,3,2018/12/8,2018/9/1,4.37112,12
0x61f94ae8c52fdddd217f40be87449595dc70d4e1,3,3,2018/8/13,2018/7/17,1.94203,6
0x257ade2885c51da522c60585d426d642ebd61b9b,3,4,2018/7/16,2018/1/4,38,746
0xd652a064dfe1aba8b32a5351ca36a55b2b396c16,3,3,2019/4/2,2018/11/4,6.88947,22
0xb74e2a3ea28c935d030303cc722b04bf2261b06a,3,3,2019/8/28,2018/10/2,143.051,14
0x385c9519cd5ae7e0bc72595d366e7bc6ae7f79c3,3,3,2019/9/23,2018/10/1,10.9222,50
0xceaee2432ca20d634adaa0c8864bb1ec60028302,3,4,2019/11/21,2018/8/4,51.98,110
0x80515fd390f305629f0eeca3a7803a499861421b,3,3,2019/11/21,2018/7/28,7.485,34
0xb3b54977fd34bd45b5a0eb4811e4672fa4aed27f,3,3,2019/11/26,2018/7/20,497.99,645
0xa1996947b4a4e249f052f360018fc853defc7cc6,3,3,2019/6/17,2018/7/31,35.3342,23
0xa147348e48507177528eb4d9329a90e4839eccd4,3,3,2018/12/23,2018/7/30,12.806,22
0x9aa433d339501d0c5e6cb4d14f86ce0a651ec528,3,3,2019/10/14,2018/11/5,138.03,44
0x5d61e59da8f8bcdb85b977add80889fce64e3d47,3,3,2019/10/10,2018/7/17,29.3661,52
0x793cb5712ea07e8c0488aff03a48233f4941b204,3,4,2019/5/27,2018/10/11,1.333,37
0xe71c89492722545958bbe7f1c94410505fa1dbe8,3,3,2019/1/30,2018/8/1,40.4023,18
0xb2f7b9a5a2ce838d1907bc6a68da039eccfb6583,3,3,2019/9/7,2018/8/3,17.326,21
0x740f11eaa4f62e27c44562ce552feb96ecfc01a0,3,3,2019/8/20,2018/7/20,11.6598,14
0xdc920e0ad03d7a2bc65a92631a544598ca928540,3,3,2019/11/20,2018/8/8,57.3007,19
0x4b0fc84a7bc5751736ab576036bb49b3c171960b,3,3,2019/10/10,2018/7/17,100.49,288
0x2a7cb14789470764f5ce7f9a18932de09137580f,3,3,2018/11/28,2018/8/1,5.28085,24
0x666a7510ec56cfa1ae252de680d8353d142c1d43,3,4,2019/7/16,2018/10/29,67.0616,90
0xe1d64deecc168f4c2caac5011ab2cdd210c399d0,3,4,2019/8/31,2018/7/22,25.9838,50
0x04e8fc5057866d1dc4c8211b9b3b5dec56213404,3,4,2018/10/27,2018/10/14,13.6994,8
0x525d4398f1f4bc44d21d36f2897076d6e94bab78,3,3,2018/7/23,2018/7/19,19.3333,6
0xec6599768e23f6d460bc1000db5fa6081bf2dba4,3,3,2018/6/23,2018/2/9,5.6003,64
0x5f3ae9d037d2f6e6a28e0f227760c6c2baeba17e,3,3,2020/1/22,2018/7/18,2.67305,156
0xf8201a72f44f24f07406d70bf4b65ab30dd0446b,3,4,2019/5/15,2018/11/25,58.06,10
0x62a2cf9941a2586f59fb7b16f7ace792948a35e4,3,3,2019/5/31,2018/9/19,13.9635,26
0x79e88d66e2951ed0631f6a1066933c096018a588,3,3,2019/4/10,2019/3/12,16.0189,6
0xce2ad92bc6152896d27b099ca9802ee3a1c43f64,3,4,2019/9/24,2019/1/21,69.5807,224
0x76dd25a097dba864865a7b6aab6fb2f122f46b2b,3,3,2019/6/28,2018/8/29,15.8226,19
0xa2d44bf3685d37c6f178b50ae1aaea7fd920b0f3,3,3,2019/8/30,2018/11/16,7,37
0x561fbda223bc7859ebc3730e735e413ff0ff4117,3,3,2019/5/23,2018/9/15,101.786,79
0x55b83cb19046f3c6c5892c2011848e13ab9d6055,3,3,2019/10/25,2018/7/18,38.8827,238
0xbd1735c4e9049c7630a25b4ff92ae533ec96ec8f,3,3,2019/7/29,2018/12/29,7.3613,27
0x233a3cf40bfeb1f2f2eb390e5ac8501e1440c762,3,3,2019/11/14,2019/5/20,4.70794,145
0xcdaf9a84920782eb20692a35ea22a0c348a9995f,3,4,2019/10/18,2018/10/16,114.822,76
0x9a5337c51904ef67065fccb05afd6834a7d8d250,3,3,2019/9/21,2018/7/30,25.4022,313
0x1dc8d346fd857ae2b2a122cbb986850187bedde5,3,3,2019/7/20,2018/10/26,5.14895,13
0x7e67b82150c44ee6c07ef4a32df0e8c438c80708,3,3,2019/6/14,2019/6/12,7.485,6
0xadab33b2ccd04f5ef8c2c965429f339f16aee4b4,3,3,2019/7/24,2018/9/24,57.7123,29
0x2702dab6a743fff8f5f0b6fe021e1a41c9a69b07,3,3,2019/8/27,2019/8/25,6.84284,6
0xc26453f036d218a1e3bc9a9f54364e3c5ed61065,3,3,2018/12/18,2018/9/21,29.2625,12
0xbd9ec6279c34aa4ba98c8bb70ec6af6ea7890b68,3,4,2018/6/26,2018/2/10,3.99715,40
0x24222fb0322d610360f9d7ad7d656fe02cbd4f72,3,3,2019/5/29,2018/11/19,22.9539,39
0x2edc27bec463fbf1e524253d2939cff0cd864a2e,3,4,2019/8/22,2019/6/30,11.0742,10
0xe8307261c74cda2062f652f5289db208de5addec,3,3,2019/10/24,2018/9/17,37.14,20
0xa8125f8a31144e016593179f3d025b27725dc4a0,3,4,2019/4/15,2018/7/18,14.015,116
0x517576a44d1d9e5dda5569b7957807697ec4217d,3,3,2019/11/24,2019/6/29,104.536,8
0x77c9a9d85e15a6e7737d80a1568865215b4638fe,3,3,2019/8/17,2018/7/17,15.1109,37
0xa9f5694c25bee22d7e2afbb4fea8f152125813e2,3,3,2019/7/23,2018/9/27,43.2282,24
0xe2e6ceff09175b5cd0bec38e68082a4d858ea4ec,3,4,2019/8/21,2018/7/17,13.9666,12
0xed746da430a5a26ffaa3bed66b9891de00411a3a,3,4,2019/11/8,2019/10/22,38.3549,8
0x64aace40a5bc26904a85884e81f94cb74021a9e1,3,3,2019/11/4,2018/7/20,45.4141,340
0xe3134419183075fd78f522ca70215f9237a892c7,3,3,2019/8/27,2018/8/17,73.2493,53
0x6bce53ca1ece53500aa3937a497cee4394130f6c,3,3,2019/11/8,2018/7/17,90.2544,54
0x91f75ea27c90450f0bdb02e79d75f2bcfd571ce6,3,3,2019/11/25,2019/6/20,9.7014,24
0x8050d006d60b5848e16258bd945d4bbaf9f901d7,3,3,2019/5/17,2018/8/8,35.3769,23
0x2426843f70c13d6c352aeb480130fdff31d0aaf0,3,4,2019/5/14,2018/10/1,26.2618,20
0x8630764381c083e1dc2261fe638cc1509cd47f6b,3,3,2019/5/28,2019/5/11,5.985,8
0x594b65a1dd67be5a16fe369299ecbedf5b58f89c,3,3,2018/6/8,2018/2/11,9.985,34
0xba1d11be2d5a5adf2d9757eac51f6542fd4e55d8,3,4,2019/1/8,2018/7/28,2.43109,10
0xefdf9d72f9de53595a8baa31163863168d3c714a,3,4,2019/1/15,2018/7/28,15.5586,44
0x6bbc2cd184f71b8a7d3968dbfb7d98ba356f89fc,3,3,2019/7/11,2018/7/21,10.1937,16
0x9228dc4f8a8724c40f8b3a97968b3ef3a12335ce,3,3,2019/11/4,2018/9/11,20.186,1686
0x0303cfde2183c649a8e57b6075aefa5a68f2b127,3,3,2019/7/22,2018/8/30,9.58488,42
0x9236ffea31fd4fd8da0fbcfec34fb3837792366d,3,4,2019/5/22,2018/8/20,58.8434,58
0x5b15c66b7c34613df7f49ca0b5aa0ed8567206f5,3,3,2018/11/13,2018/10/28,150.39,10
0x60ba49098ea54dd9ec09d3c89b3dc76229696374,3,3,2018/7/3,2017/11/22,32.8453,72
0x6f2b232d36382f1738c51c5e5cb2d9b3713b6dec,3,4,2019/9/13,2018/11/28,115.729,106
0x7c41450223018221e53eec2bf14056f653aa9b54,3,4,2019/11/25,2018/7/18,31.3472,129
0xadb916d6a13b0ea249764f58ae3c7da9248daf49,3,3,2019/10/27,2018/7/31,11.9399,75
0xeff29f38099a3067536df386e7179c6e2eefc38c,3,3,2019/11/27,2019/3/9,59.985,91
0x55ec39bd6c90e8ac33d6c23a94bda0b87f4ededf,3,3,2019/7/10,2018/11/30,15.827,16
0x329915c4057daf37ae451214505a27208c11f3f6,3,3,2019/6/22,2018/7/26,18.4593,72
0xe1f120cc09f7956d2cb12d453ad4067971e79a3c,3,15,2019/6/2,2018/12/14,1516,85
0x85956cfbc5968a924830c4e8c8b426e8b934dd5e,3,3,2019/8/29,2018/9/5,5.60952,784
0x1589e45dc20b4212b33685c956c6162ea2fc2005,3,4,2019/7/8,2018/10/20,100.133,19
0xe409e682e54f436d79dd43960ea9a7ded9ce0e1e,3,3,2019/8/24,2018/8/17,1.04153,23
0xfb3bc297a96dc7d1cf58a99ff161490a514384b7,3,3,2018/11/6,2018/10/2,3.80819,6
0x49b889f4ece6334aca0686f11a33441523bc4c16,3,3,2019/11/26,2018/7/20,71.8134,107
0x7b7fa4aa5fb6ed00e72ed33ca554ca35ce77b4f5,3,3,2018/11/4,2018/8/30,19.152,8
0xb58b9b182f310716b42807af91bb19ebab6ea79a,3,3,2019/7/26,2019/4/12,4.99207,8
0x60c3fcbbca3a2477dc8ead09723e745828126758,3,3,2019/11/21,2018/12/3,7.75157,29
